遭遇	encounter; to meet with; to encounter; (bitter) experience
券	certificate; ticket; bond (esp. document split in two, with each party holding one half); contract; deed (i.e. title deeds); ticket; voucher; certificate
使劲	exert all one’s strength; put in energy; to exert all one's strength
班长	monitor; squad leader; class monitor; squad leader; team leader; CL:个[gè]
高温	high temperature
迷人	fascinating; enchanting; charming; tempting
院长	the head of an institution whose name ends in 院[yuàn]; chair of a board; president of a university; department head; dean; premier of the Republic of China; CL:个[gè]
含有	contain; have; to contain; including
房租	rent; rent for a room or house
机遇	opportunity; favorable circumstance; stroke of luck
随	follow; comply with; adapt; to follow; to comply with; varying according to...; to allow; subsequently; surname Sui
学分	credit; academic credit; course credit
电器	electric appliance; electrical equipment; (electrical) appliance; device
博览会	exposition; international fair
中小学	elementary and middle school; middle and elementary school
先后	successively; one after another; early or late; first and last; priority; in succession; one after another
科	subject; family; section; branch of study; administrative section; division; field; branch; stage directions; family (taxonomy); rules; laws; to mete out (punishment); to levy (taxes etc); to fine sb; CL:个[gè]
东南	southeast
依照	according to; in the light of:; according to; in light of
跟随	follow; to follow
假日	holiday; a holiday; a day off
死亡	to die; death
皮球	rubber ball; ball; ball (made of rubber, leather etc)
那会儿	at that time; then; 
库	library; warehouse; storeroom; warehouse; storehouse; (file) library
本身	itself; in itself; per se
图画	drawing; picture; painting; drawing; picture
评选	appraise and elect; choose; to select on the basis of a vote or consensus
50集	50 episodes; 
证	certificate; proof; to admonish; variant of 证[zhèng]; certificate; proof; to prove; to demonstrate; to confirm; variant of 症[zhèng]
没法儿	can not; no way; (coll.) can't do anything about it/(coll.) there's no way that ...; it's simply not credible that .../(coll.) couldn't be (better) (i.e. simply wonderful)
处处	everywhere; in all respects; everywhere; in all respects
脱离	Be divorced from; to separate oneself from; to break away from; diastasis (medicine); abscission; abjunction (botany)
爱人	lover; spouse (PRC)/lover (non-PRC)/CL:个[gè]
冰雪	ice and snow
往来	back and forth; contact; dealing; intercourse; dealings; contacts; to go back and forth
东北	northeast; Northeast China; Manchuria
火灾	fire; fire disaster; serious fire (in a city or a forest etc)
之间	between; among; (after a noun) between; among; amid/(used after certain bisyllabic words to form expressions indicating a short period of time, e.g. 彈指之間|弹指之间[tán zhǐ zhī jiān])
倾向	inclination; trend; tendency; orientation
通行	go through; pass through; current; general; to go through; to pass through; to be in general use
循环	to cycle; to circulate; circle; loop
供应	supply; provide; to supply; to provide; to offer
鞋	shoes; shoe; CL:双[shuāng],只[zhī]
墨水	ink; writing ink; ink/CL:瓶[píng]
童年	childhood; babyhood; childhood
男性	man; male; masculinity; the male sex; a male
家电	home appliances; household electric appliance; abbr. for 家用電器|家用电器
全都	all; without exception; all; without exception
名额	Places; quota; number of places; place (in an institution, a group etc)
江	river; surname Jiang; CL:条[tiáo],道[dào]
遗产	heritage; legacy; inheritance; bequest; CL:笔[bǐ]
足以	Enough; sufficient to...; so much so that; so that
飞	fly; to fly
北极	arctic; the North Pole; the Arctic Pole; the north magnetic pole
维护	protect; to defend; to safeguard; to protect; to uphold; to maintain
笑声	laughter; laughing; laughter
端午节	The Dragon Boat Festival; Dragon Boat Festival (5th day of the 5th lunar month)
用于	use for; used in; use on; to use in; to use on; to use for
共	common; general; share; together; altogether; common; general; to share; together; total; altogether; abbr. for 共產黨|共产党[gòng chǎn dǎng], Communist party
薯片	chips; crisps; potato chips; fried potato chips
更换	change; replace; to replace (a worn-out tire etc)/to change (one's address etc)
含量	content; quantity contained
中央	central; middle; center; central authorities (of a state)
弯	curved; bend; turn; crooked; to bend; bent; a bend; a turn (in a road etc); CL:道[dào]
信箱	letter box; mailbox; post box; mailbox; post office box
待	stay; to stay||to wait; to treat; to deal with; to need; going to (do sth); about to; intending to
时机	opportunity; opportune moment
修	repair; build; embellish; study; to decorate; to embellish; to repair; to build; to write; to cultivate; to study; to take (a class); surname Xiu
事故	Accident; accident/CL:桩[zhuāng],起[qǐ],次[cì]
少儿	children; child
研制	prepare; manufacture; develop; to research and manufacture; to research and to develop
做到	accomplish; achieve; to accomplish; to achieve
客车	bus; coach; coach; bus; passenger train
烟花	fireworks; prostitute (esp. in Yuan theater)
地上	on the ground; on the floor
开启	Open; to open; to start; (computing) to enable
皇帝	Emperor; emperor/CL:个[gè]
拖	pull; drag; draw; haul; trail; drag on; to drag; to tow; to trail; to hang down; to mop (the floor); to delay; to drag on
黑色	black
奉献	dedicate; to offer respectfully; to consecrate; to dedicate; to devote
箱	chest; box; case; trunk; box; trunk; chest
吸	inhale; breathe; absorb; suck in; to breathe; to suck in; to absorb; to inhale
飞行	flight; flying; (of planes etc) to fly; flying; flight; aviation
上次	last time
打造	build; make; creation; to create; to build; to develop; to forge (of metal)
策略	tactic; policy; strategy; tactics; crafty; adroit
扭	twist; wrench; sprain; grapple; contortion; to turn; to twist; to wring; to sprain; to swing one's hips
程度 	degree; 
勺	spoon; ladle; abbr. for 公勺[gōng sháo], centiliter (unit of volume); CL:把[bǎ]
创办	establish; found; to establish; to found
摩托	motorcycle; motor (loanword)/motorbike
搜	search; search out; to search
巩固	consolidate; to consolidate; consolidation; to strengthen
天	day; sky; heaven
上个月	last month
越来越	more and more
汽水	soda; soda water; aerated water; sparkling water; soda pop; carbonated soft drink
运行	run; working; (of celestial bodies etc) to move along one's course/(fig.) to function; to be in operation/(of a train service etc) to operate; to run/(of a computer) to run
定时	timing; definite time; to fix a time; fixed time; timed (of explosive etc)
下个月	next month
演	play; act; perform; to perform (a play etc); to stage (a show)/(bound form) to develop; to play out; to carry out (a task)
不易	not easy; difficult; tough; not easy to do sth; difficult; unchanging
歌声	singing; singing voice; fig. original voice of a poet
逃跑	run away; flee; take flight; take to one’s heels; to flee from sth; to run away; to escape
赔	compensate; pay; stand a loss; to compensate for loss; to indemnify; to suffer a financial loss
适当	suitable; proper; appropriate; suitable; appropriate
整整	whole; full; whole; full
豆制品	bean products; legume-based product; soybean product
黄色	yellow; vulgar; lewd; pornographic
运作	operation; operate; to operate; operations; workings; activities (usu. of an organization); thread (computing)
困扰	perplex; persecute; puzzle; obsession; to perplex; to disturb; to cause complications
例外	exception; to be an exception
泥	mud; mire; mashed vegetable; sludge; mud; clay; paste; pulp||restrained
违法	break the law; be illegal; illegal; to break the law
出去	go out; to go out
老头儿	old man; see 老頭子|老头子[lǎo tóu zi]
女朋友	girlfriend
人群	crowd; throng; crowd
街区 	neighborhood; 
演唱	sing; to sing (for an audience)/vocal performance
多种	multiple; various; diversified; manifold; many kinds of; multiple; diverse; multi-
不要	don’t; don't!; must not
海湾	bay; gulf; (Persian) Gulf; bay; gulf
网吧	internet cafe; internet bar; Internet café
折	fracture; to snap; to break (a stick, a bone etc); (bound form) to sustain a loss (in business)||to turn sth over; to turn upside down; to tip sth out (of a container)||to break; to fracture; to snap; to suffer loss; to bend; to twist; to turn; to change direction; convinced; to convert into (currency); discount; rebate; tenth (in price); classifier for theatrical scenes; to fold; accounts book
出路	way out; a way out (lit. and fig.); opportunity for advancement; a way forward; outlet (for one's products)
近日	recently; in the past few days; (in) the past few days; recently; (within) the next few days
流感	flu; influenza; flu; influenza
补考	makeup examination; to sit for a makeup exam; to resit an exam; makeup exam; resit
却是	nevertheless; however; nevertheless; actually; the fact is ...
红包	red envelope; red packet; money wrapped in red as a gift; bonus payment; kickback; bribe
返回	return; backtrack; go back; to return to; to come (or go) back
惊人	astonishing; amazing; alarming; astonishing
白酒	Chinese Baijiu; liquor and spirits; baijiu, a spirit usually distilled from sorghum/(Tw) white wine (abbr. for 白葡萄酒[bái pú tao jiǔ])
