起草	他负责起草了这份合同。	He was responsible for drafting this contract.	我们需要起草一个详细的计划。	We need to draw up a detailed plan.	这份报告是由专家起草的。	This report was drafted by experts.
起初	起初，他并不喜欢这个想法。	At first, he didn't like this idea.	起初，我对这个项目并不了解。	Originally, I didn't understand this project.	起初的计划需要做一些调整。	Adjustments need to be made to the initial plan.
请柬	他们寄来了一张婚礼请柬。	They sent an invitation card for the wedding.	请柬上写明了时间和地点。	The invitation card clearly states the time and location.	我还没有收到他们的请柬。	I haven't received their written invitation yet.
请帖	她设计了一批精美的请帖。	She designed a batch of exquisite invitation cards.	他们定制了一批高档的请帖。	They customized a batch of high-end invitation cards.	请帖上的内容需要仔细斟酌。	The content on the invitation card needs to be carefully considered.
偷听	他偷听到了他们的谈话。	He eavesdropped on their conversation.	她不喜欢别人偷听她的私人对话。	She doesn't like others eavesdropping on her private conversations.	偷听他人的谈话是不礼貌的行为。	Eavesdropping on other people's conversations is impolite.
野外	他们在野外露营了一个星期。	They camped in the countryside for a week.	野外的环境非常适合户外活动。	The environment in the countryside is very suitable for outdoor activities.	我们在野外发现了一些野生动物。	We found some wild animals in the countryside.
水利	这个地区的水利设施非常完善。	The water conservancy facilities in this area are very complete.	水利工程对农业发展起着重要作用。	Water conservancy projects play an important role in agricultural development.	他是一名水利工程师，专门负责灌溉工程。	He is a water conservancy engineer, specializing in irrigation projects.
天伦之乐	天伦之乐是人生最大的幸福。	Family love and joy is the greatest happiness in life.	他们一家人享受着天伦之乐。	They are enjoying domestic bliss as a family.	天伦之乐是我们生活中最重要的部分。	Family love and joy is the most important part of our lives.
跳跃	小孩子在草地上跳跃着玩耍。	The children are playing and jumping on the lawn.	他的心情跳跃着如同欢快的音符。	His mood jumps like cheerful notes.	她的舞蹈跳跃而富有活力。	Her dance is lively and full of vitality.
新颖	这个设计很新颖，引起了很多人的关注。	This design is very original and has attracted a lot of attention.	这个产品的外观设计非常新颖。	The appearance design of this product is very innovative.	她的想法总是那么新颖和独特。	Her ideas are always so fresh and unique.
噪音	这个地方的噪音太大了，影响了休息。	The noise in this place is too loud and affects rest.	噪音会对人的健康产生负面影响。	Noise can have a negative impact on people's health.	请尽量减少噪音，以免打扰到他人。	Please try to reduce the noise as much as possible to avoid disturbing others.
渣	这些渣可以用来做建筑材料。	These slag can be used to make building materials.	他们在炼铁过程中产生了大量的渣。	A large amount of slag was produced during the iron smelting process.	这些渣可以回收利用。	These dregs can be recycled.
知足常乐	知足常乐是一种美德。	Being content with what one has is a virtue.	他一直秉持着知足常乐的生活态度。	He has always adhered to the attitude of being content with what he has.	知足常乐是一种健康的心态。	Being content with what one has is a healthy mindset.
爱情	她对爱情充满了向往。	She is full of yearning for romance.	爱情是人生中最美好的事情之一。	Love is one of the best things in life.	他们的爱情故事感人至深。	Their love story is deeply moving.
暧昧	他们之间的关系有些暧昧。	Their relationship is a bit ambiguous.	这个词的含义有些暧昧。	The meaning of this word is somewhat vague.	他的表态让人觉得有些暧昧。	His attitude makes people feel a bit ambiguous.
半夜	他半夜醒来，发现自己的手机丢了。	He woke up in the middle of the night and found that his phone was missing.	半夜的时候最好不要出门。	It's best not to go out in the middle of the night.	半夜的风景总是让人感到有些神秘。	The scenery in the middle of the night always feels a bit mysterious.
板	他在门口板到了她。	He caught sight of her in the doorway.	她板到了他在门口等她。	She caught sight of him waiting for her at the doorway.	他板到了一个陌生人在门口张望。	He caught sight of a stranger looking around at the doorway.
非常	这个问题非常重要。	This issue is very important.	他的表现非常出色。	His performance is outstanding.	这个地方的风景非常美丽。	The scenery in this place is very beautiful.
不错	你的答案是不错的。	Your answer is correct.	这家餐厅的菜品不错。	The dishes in this restaurant are pretty good.	他的表现今天很不错。	His performance today is very good.
不够	这个理由不够充分。	This reason is not sufficient enough.	我们的时间不够了，需要加快速度。	We don't have enough time, we need to speed up.	他的努力还不够，需要更加努力。	His efforts are not enough, he needs to work harder.
没	他差点没了。	He almost drowned.	这个城市的部分地区被洪水没了。	Parts of this city were inundated by the flood.	他的生意没了。	His business ended.
医院	他昨天去了医院看病。	He went to the hospital for a check-up yesterday.	这家医院的设施非常完善。	The facilities in this hospital are very complete.	医院里的医生护士都很负责。	The doctors and nurses in the hospital are very responsible.
