临	lin2	/to face/to overlook/to arrive/to be (just) about to/just before/
觉	jiao4;jue2	/a nap/a sleep/CL:場|场[chang2]/to feel/to find that/thinking/awake/aware/
畴	chou2	/arable fields/cultivated field/class/category/
召	zhao4;Shao4	/surname Shao/name of an ancient state that existed in what is now Shaanxi Province/to call together/to summon/to convene/temple or monastery (used in place names in Inner Mongolia)/
特	te4	/special/unique/distinguished/especially/unusual/very/abbr. for 特克斯[te4 ke4 si1], tex/
柚	you4	/pomelo (Citrus maxima or C. grandis)/shaddock/oriental grapefruit/
凄	qi1	/intense cold/frigid/dismal/grim/bleak/sad/mournful/also written 淒|凄[qi1]/variant of 淒|凄[qi1]/sad/mournful/intense cold/frigid/dismal/grim/bleak/sad/mournful/cold and dismal/
钩	gou1	/variant of 鉤|钩[gou1]/to hook/to sew/to crochet/hook/check mark or tick/window catch/
昆	kun1	/variant of 崑|昆[kun1]/used in place names, notably Kunlun Mountains 崑崙|昆仑[Kun1 lun2]/(also used for transliteration)/descendant/elder brother/a style of Chinese poetry/
衬	chen4	/(of garments) against the skin/to line/lining/to contrast with/to assist financially/
爱	ai4	/to love; to be fond of; to like/affection/to be inclined (to do sth); to tend to (happen)/(coll.) to make love/
饼	bing3	/round flat cake/cookie/cake/pastry/CL:張|张[zhang1]/
喘	chuan3	/to gasp/to pant/asthma/
标	biao1	/mark/sign/label/to mark with a symbol, label, lettering etc/to bear (a brand name, registration number etc)/prize/award/bid/target/quota/(old) the topmost branches of a tree/visible symptom/classifier for military units/
底	de5;di3	/(equivalent to 的 as possessive particle)/background/bottom/base/end (of the month, year etc)/remnants/(math.) radix/base/
暄	xuan1	/genial and warm/
几	ji1;ji3	/small table/almost/how much/how many/several/a few/
芝	zhi1	/Zoysia pungens/
纠	jiu1	/old variant of 糾|纠[jiu1]/to gather together/to investigate/to entangle/to correct/
晓	xiao3	/dawn/daybreak/to know/to let sb know/to make explicit/
昌	Chang1;chang1	/surname Chang/(bound form) prosperous; flourishing/
早	zao3	/early/morning/Good morning!/long ago/prematurely/
抓	zhua1	/to grab/to catch/to arrest/to snatch/to scratch/
鲈	lu2	/common perch/bass/
哮	xiao4	/pant/roar/bark (of animals)/Taiwan pr. [xiao1]/
肃	Su4;su4	/surname Su/respectful/solemn/to eliminate/to clean up/
师	shi1;Shi1	/surname Shi/teacher/master/expert/model/army division/(old) troops/to dispatch troops/
宾	bin1	/visitor/guest/object (in grammar)/
蒙	Meng3;meng2;Meng2;meng1	/drizzle/mist/to deceive/to cheat/to hoodwink/to make a wild guess/blind/dim-sighted/surname Meng/Mongol ethnic group/abbr. for Mongolia 蒙古國|蒙古国[Meng3 gu3 guo2]/Taiwan pr. [Meng2]/(knocked) unconscious/dazed/stunned/to cover/ignorant/to suffer (misfortune)/to receive (a favor)/to cheat/drizzle (of rain or snow)/
拍	pai1	/to pat/to clap/to slap/to swat/to take (a photo)/to shoot (a film)/racket (sports)/beat (music)/
磕	ke4;ke1	/to tap/to knock (against sth hard)/to knock (mud from boots, ashes from a pipe etc)/variant of 嗑[ke4]/(onom.) knocking/
闲	xian2	/enclosure/(variant of 閒|闲[xian2]) idle/unoccupied/leisure/idle/unoccupied/leisure/
浸	jin4	/to immerse/to soak/to steep/gradually/
茎	jing1	/stalk/stem/CL:條|条[tiao2]/
钙	gai4	/calcium (chemistry)/
魂	hun2	/old variant of 魂[hun2]/soul; spirit; immortal soul (that can be detached from the body)/
忌	ji4	/to be jealous of/fear/dread/scruple/to avoid or abstain from/to quit/to give up sth/
卓	zhuo2;Zhuo2	/surname Zhuo/outstanding/
流	liu2	/to flow/to disseminate/to circulate or spread/to move or drift/to degenerate/to banish or send into exile/stream of water or sth resembling one/class, rate or grade/
去	qu4	/to go/to go to (a place)/(of a time etc) last/just passed/to send/to remove/to get rid of/to reduce/to be apart from in space or time/to die (euphemism)/to play (a part)/(when used either before or after a verb) to go in order to do sth/(after a verb of motion indicates movement away from the speaker)/(used after certain verbs to indicate detachment or separation)/
嘉	jia1;Jia1	/surname Jia/excellent/auspicious/to praise/to commend/
玩	wan2	/to play/to have fun/to trifle with/toy/sth used for amusement/curio or antique (Taiwan pr. [wan4])/to keep sth for entertainment/variant of 玩[wan2]/Taiwan pr. [wan4]/
风	feng1	/wind/news/style/custom/manner/CL:陣|阵[zhen4],絲|丝[si1]/
僵	jiang1	/rigid/deadlock/stiff (corpse)/variant of 僵[jiang1]/
撼	han4	/to shake/to vibrate/
威	wei1	/power/might/prestige/
废	fei4	/to abolish/to abandon/to abrogate/to discard/to depose/to oust/crippled/abandoned/waste/variant of 廢|废[fei4]/disabled/
腕	wan4	/wrist/(squid, starfish etc) arm/
励	li4;Li4	/surname Li/to encourage/to urge/
卷	juan3;juan4	/to roll up/roll/classifier for small rolled things (wad of paper money, movie reel etc)/scroll/book/volume/chapter/examination paper/classifier for books, paintings: volume, scroll/to roll up/to sweep up; to carry along/a roll/classifier for rolls, spools etc/
栗	li4;Li4	/(literary) cold; chilly/(bound form) to tremble with fear/surname Li/chestnut/
耿	geng3;Geng3	/surname Geng/(literary) bright; brilliant/honest; upright/bright/devoted/having sth on one's mind/troubled/
每	mei3	/each/every/often/
皆	jie1	/all/each and every/in all cases/
挑	tiao3;tiao1	/to carry on a shoulder pole/to choose/to pick/to nitpick/to raise/to dig up/to poke/to prick/to incite/to stir up/
狠	hen3	/ruthless; fierce; ferocious/determined; resolute/to harden (one's heart)/old variant of 很[hen3]/resolutely/firmly/ferociously/ruthlessly/
淆	xiao2	/variant of 淆[xiao2]/confused and disorderly/mixed/Taiwan pr. [yao2]/
愈	yu4	/the more...(the more...)/to recover/to heal/better/variant of 愈[yu4]/to heal/
认	ren4	/to recognize/to know/to admit/
坟	fen2	/grave/tomb/CL:座[zuo4]/embankment/mound/ancient book/
指	zhi3	/finger/to point at or to/to indicate or refer to/to depend on/to count on/(of hair) to stand on end/
川	Chuan1;chuan1	/abbr. for Sichuan Province 四川[Si4 chuan1] in southwest China/(bound form) river/creek/plain/an area of level country/
艰	jian1	/difficult/hard/hardship/
抒	shu1	/to express/to give expression to/variant of 紓|纾[shu1]/to relieve/
仁	ren2	/humane/kernel/
丧	sang1;sang4	/mourning/funeral/(old) corpse/to lose sth abstract but important (courage, authority, one's life etc)/to be bereaved of (one's spouse etc)/to die/disappointed/discouraged/
呆	dai1	/foolish/stupid/expressionless/blank/to stay/
傻	sha3	/foolish/
拢	long3	/to gather together; to collect/to approach; to draw near to/to add; to sum up/to comb (hair)/
租	zu1	/to hire/to rent/to charter/to rent out/to lease out/rent/land tax/
住	zhu4	/to live/to dwell/to stay/to reside/to stop/(suffix indicating firmness, steadiness, or coming to a halt)/
神	shen2;Shen2	/God/god; deity/supernatural; magical; mysterious/spirit; mind; energy/lively; expressive/look; expression/(coll.) awesome; amazing/
百	Bai3;bai3	/surname Bai/hundred/numerous/all kinds of/
脱	tuo1	/to shed/to take off/to escape/to get away from/Toktoghan (1314-1355), Mongol politician during the Yuan dynasty, prime minister until 1345, compiled three dynastic histories of Song 宋史, Liao 遼史|辽史 and Jin 金史/also written Tuoketuo 托克托/
抑	yi4	/to restrain/to restrict/to keep down/or/
虹	hong2	/rainbow/
框	kuang4	/frame (e.g. door frame)/casing/fig. framework/template/to circle (i.e. draw a circle around sth)/to frame/to restrict/Taiwan pr. [kuang1]/a frame; a circle/set pattern; convention; restriction/
然	ran2	/correct/right/so/thus/like this/-ly/
唆	suo1	/to suck/to incite/
撕	si1	/to tear/
儒	ru2	/scholar/Confucian/
否	pi3;fou3	/to negate/to deny/not/clogged/evil/
抹	mo3;ma1;mo4	/to wipe/to smear/to wipe/to erase/classifier for wisps of cloud, light-beams etc/to plaster/to go around/to skirt/
漏	lou4	/to leak/to divulge/to leave out by mistake/waterclock or hourglass (old)/
熨	yu4;yun4	/reconciled/smooth/an iron/to iron/
嫩	nen4	/young and tender/(of food) tender; lightly cooked/(of color) light/(of a person) inexperienced; unskilled/old variant of 嫩[nen4]/
悉	xi1	/in all cases/know/
棵	ke1	/classifier for trees, cabbages, plants etc/
诺	nuo4	/to consent/to promise/(literary) yes!/
番	fan1;Pan1	/surname Pan/(bound form) foreign (non-Chinese); barbarian/classifier for processes or actions that take time and effort/(classifier) a kind; a sort/(classifier) (used after the verb 翻[fan1] to indicate how many times a quantity doubles, as in 翻一番[fan1 yi1 fan1] "to double")/time and time again/
洽	qia4	/accord/to make contact/to agree/to consult with/extensive/
暗	an4	/variant of 暗[an4]/dark/to turn dark/secret; hidden/(literary) confused; ignorant/secretly/inwardly/(literary) to close (a door)/to eclipse/confused; ignorant (variant of 暗[an4])/dark (variant of 暗[an4])/
坠	zhui4	/to fall/to drop/to weigh down/
枪	Qiang1;qiang1	/surname Qiang/gun/firearm/rifle/spear/thing with shape or function similar to a gun/CL:支[zhi1],把[ba3],桿|杆[gan3],條|条[tiao2],枝[zhi1]/to substitute for another person in a test/to knock/classifier for rifle shots/variant of 槍|枪[qiang1]/rifle/spear/
味	wei4	/taste/smell/(fig.) (noun suffix) feel/quality/sense/(TCM) classifier for ingredients of a medicine prescription/
型	xing2	/mold/type/style/model/
炮	pao4;bao1;pao2	/to sauté/to fry/to dry by heating/to prepare herbal medicine by roasting or parching (in a pan)/cannon/CL:座[zuo4]/firecracker/variant of 炮[pao4]/
样	yang4	/manner/pattern/way/appearance/shape/classifier: kind, type/all kinds/
制	zhi4	/system/to control/to regulate/variant of 製|制[zhi4]/to manufacture/to make/
贫	pin2	/poor/inadequate/deficient/garrulous/
盟	meng2	/oath/pledge/union/to ally/league, a subdivision corresponding to prefecture in Inner Mongolia/
频	pin2	/frequency/frequently/repetitious/repeatedly/again and again/continuously/constantly/
掰	bai1	/to break off or break open sth with one's hands/(fig.) to break off (a relationship)/bye-bye (loanword) (Tw)/
谓	Wei4;wei4	/surname Wei/to speak/to say/to name/to designate/meaning/sense/
牺	xi1	/sacrifice/
乎	hu1	/(classical particle similar to 於|于[yu2]) in/at/from/because/than/(classical final particle similar to 嗎|吗[ma5], 吧[ba5], 呢[ne5], expressing question, doubt or astonishment)/
恢	hui1	/to restore/to recover/great/vast/extensive (literary)/
兆	Zhao4;zhao4	/surname Zhao/(bound form) omen/to foretell/million; mega-/(Tw) trillion; tera-/(old) billion/
盾	dun4	/shield/(currency) Vietnamese dong/currency unit of several countries (Indonesian rupiah, Dutch gulden etc)/
虾	xia1;ha2	/used in 蝦蟆|虾蟆[ha2 ma5]/shrimp/prawn/
禁	jin4;jin1	/to endure/to prohibit/to forbid/
凑	cou4	/to gather together, pool or collect/to happen by chance/to move close to/to exploit an opportunity/
脚	jiao3;jue2	/foot/leg (of an animal or an object)/base (of an object)/CL:雙|双[shuang1],隻|只[zhi1]/classifier for kicks/role (variant of 角[jue2])/
日	Ri4;ri4	/abbr. for 日本[Ri4 ben3], Japan/sun/day/date, day of the month/every day/
胜	sheng4	/victory/success/to beat/to defeat/to surpass/victorious/superior to/to get the better of/better than/surpassing/superb (of vista)/beautiful (scenery)/wonderful (view)/(Taiwan pr. [sheng1]) able to bear/equal to (a task)/
慷	kang1	/used in 慷慨|慷慨[kang1 kai3]/
很	hen3	/(adverb of degree)/quite/very/awfully/
椅	yi3	/chair/
驱	qu1	/variant of 驅|驱[qu1]/old variant of 驅|驱[qu1]/to expel/to urge on/to drive/to run quickly/
撞	zhuang4	/to knock against/to bump into/to run into/to meet by accident/
彻	che4	/thorough/penetrating/to pervade/to pass through/
瓣	ban4	/petal/segment/clove (of garlic)/piece/section/fragment/valve/lamella/classifier for pieces, segments etc/
良	liang2	/good/very/very much/
冷	Leng3;leng3	/surname Leng/cold/coldly/
贷	dai4	/to lend on interest/to borrow/a loan/leniency/to make excuses/to pardon/to forgive/
见	jian4;xian4	/to see/to meet/to appear (to be sth)/to interview/opinion/view/to appear/also written 現|现[xian4]/
考	kao3	/to beat/to hit/variant of 考[kao3]/to inspect/to test/to take an exam/to check/to verify/to test/to examine/to take an exam/to take an entrance exam for/deceased father/
蜜	mi4	/honey/
哲	zhe2	/wise/a sage/
玻	bo1	/glass/
虽	sui1	/although/even though/
版	ban3	/a register/block of printing/edition/version/page/
嗽	sou4	/(bound form) to cough/
拜	bai4	/to pay respect/worship/visit/salute/(loanword) bye-bye/also pr. [bai1 bai1] etc/(coll.) to part ways (with sb)/(fig.) to have nothing further to do (with sb or sth)/to pay one's respects by bowing with hands in front of one's chest clasping joss sticks, or with palms pressed together/(Tw) religious ceremony in which offerings are made to a deity/
巴	ba1;Ba1	/Ba state during Zhou dynasty (in east of modern Sichuan)/abbr. for east Sichuan or Chongqing/surname Ba/abbr. for Palestine or Palestinian/abbr. for Pakistan/to long for/to wish/to cling to/to stick to/sth that sticks/close to/next to/spread open/informal abbr. for bus 巴士[ba1 shi4]/bar (unit of pressure)/nominalizing suffix on certain nouns, such as 尾巴[wei3 ba5], tail/(suffix) very/extremely/
耗	hao4	/to waste/to spend/to consume/to squander/news/(coll.) to delay/to dilly-dally/
拥	yong1	/to hold in one's arms; to embrace/to surround; to gather around/to throng; to swarm/(bound form) to support (as in 擁護|拥护[yong1 hu4])/(literary) to have; to possess/Taiwan pr. [yong3]/
趋	qu1	/to hasten/to hurry/to walk fast/to approach/to tend towards/to converge/
渠	qu2;ju4;Qu2	/surname Qu/how can it be that?/big/stream or canal/drain/ditch/CL:條|条[tiao2]/him (dialect)/outer rim of a carriage wheel (old)/
厨	chu2	/old variant of 廚|厨[chu2]/kitchen/
一	yi1	/one/single/a (article)/as soon as/entire; whole; all; throughout/"one" radical in Chinese characters (Kangxi radical 1)/also pr. [yao1] for greater clarity when spelling out numbers digit by digit/one by one; one after another/
眯	mi2;mi1	/to blind (as with dust)/Taiwan pr. [mi3]/to narrow one's eyes/to squint/(dialect) to take a nap/
笼	long2;long3	/enclosing frame made of bamboo, wire etc; cage; basket/steamer basket/to envelop; to cover/(used in 籠子|笼子[long3 zi5]) large box/Taiwan pr. [long2]/
耻	chi3	/(bound form) shame; humiliation; disgrace/
敢	gan3	/to dare/daring/(polite) may I venture/
隐	yin3;yin4	/(bound form) secret; hidden; concealed; crypto-/to lean upon/faint/indistinct/
秃	tu1	/bald (lacking hair or feathers)/barren; bare; denuded/blunt (lacking a point)/(of a piece of writing) unsatisfactory; lacking something/
斟	zhen1	/to pour/to deliberate/
绳	sheng2	/rope/CL:根[gen1]/
肤	fu1	/skin/
板	ban3;pan4	/board/plank/plate/shutter/table tennis bat/clappers (music)/CL:塊|块[kuai4]/accented beat in Chinese music/hard/stiff/to stop smiling or look serious/solemn/see 老闆|老板, boss/to catch sight of in a doorway (old)/
配	pei4	/to join/to fit/to mate/to mix/to match/to deserve/to make up (a prescription)/to allocate/
绩	ji4	/to spin (hemp etc)/merit/accomplishment/Taiwan pr. [ji1]/
蒸	zheng1	/to evaporate/(of cooking) to steam/torch made from hemp stalks or bamboo (old)/finely chopped firewood (old)/
陪	pei2	/to accompany/to keep sb company/to assist/old variant of 賠|赔[pei2]/
舅	jiu4	/maternal uncle/mother's brother/maternal uncle (informal)/CL:個|个[ge4]/
词	ci2	/old variant of 詞|词[ci2]/word/statement; speech; lyrics/a form of lyric poetry, flourishing in the Song dynasty 宋朝|宋朝[Song4 chao2] (CL:首[shou3])/
氛	fen1	/miasma/vapor/
抢	qiang3;qiang1	/(literary) to knock against (esp. to knock one's head on the ground in grief or rage)/opposite in direction; contrary/to fight over/to rush/to scramble/to grab/to rob/to snatch/
馋	chan2	/gluttonous/greedy/to have a craving/
症	zheng1;zheng4	/disease/illness/abdominal tumor/bowel obstruction/(fig.) sticking point/
鞠	ju1;Ju1	/surname Ju/to incline (one's torso); to bow/leather ball used in ancient times/(literary) to bring up; to rear/Taiwan pr. [ju2]/
泰	Tai4;tai4	/Mt Tai 泰山[Tai4 Shan1] in Shandong/abbr. for Thailand/safe/peaceful/most/grand/
违	wei2	/to disobey/to violate/to separate/to go against/
奢	she1	/extravagant/
水	shui3;Shui3	/surname Shui/water/river/liquid/beverage/additional charges or income/(of clothes) classifier for number of washes/
街	jie1	/street/CL:條|条[tiao2]/
纯	chun2	/pure/simple/unmixed/genuine/
峭	qiao4	/high and steep/precipitous/severe or stern/variant of 峭[qiao4]/
遣	qian3	/(bound form) to dispatch; to send/(bound form) to drive away; to dispel/
贯	guan4	/to pierce through/to pass through/to be stringed together/string of 1000 cash/
朗	lang3	/clear/bright/
攀	pan1	/to climb (by pulling oneself up)/to implicate/to claim connections of higher status/
